family	source	accession	title	date	culture	medium_technique	measurements	highlight	image_url	object_url	license
harps_zithers	met	89.4.1002a, b	Dulcimer	1749	Italian	Wood and various materials		0	https://images.metmuseum.org/CRDImages/mi/web-large/MUS1424A.jpg	https://www.metmuseum.org/art/collection/search/501612	CC0/PD
winds	met	53.56.11	Oboe in C	before 1727	Dutch	Ebony, ivory, silver		1	https://images.metmuseum.org/CRDImages/mi/web-large/DP167845.jpg	https://www.metmuseum.org/art/collection/search/503673	CC0/PD
winds	met	89.4.1097	Natural Trumpet in D	1790	German	Brass, colored rock		1	https://images.metmuseum.org/CRDImages/mi/web-large/DP220756.jpg	https://www.metmuseum.org/art/collection/search/501675	CC0/PD
winds	met	52.96.1	Cornetto in A	ca. 1575	German	Ivory, gilt ferrule		1	https://images.metmuseum.org/CRDImages/mi/web-large/DP317724.jpg	https://www.metmuseum.org/art/collection/search/503951	CC0/PD
winds	met	1999.74	Side-blown Trumpet	19th century	Mangbetu	Ivory		1	https://images.metmuseum.org/CRDImages/mi/web-large/DT11716.jpg	https://www.metmuseum.org/art/collection/search/503519	CC0/PD
winds	cma	1918.389	Thighbone Trumpet	c. 1800	Tibet	bone, leather, and copper alloy	Overall: 7 cm (2 3/4 in.)	0	https://openaccess-cdn.clevelandart.org/1918.389/1918.389_web.jpg	https://clevelandart.org/art/1918.389	CC0/PD
winds	cma	1998.93	Side-Blown Trumpet	late 1800s	Equatorial Africa, Cameroon; Fang, 19th century	Elephant ivory	Overall: 38 cm (14 15/16 in.)	0	https://openaccess-cdn.clevelandart.org/1998.93/1998.93_web.jpg	https://clevelandart.org/art/1998.93	CC0/PD
winds	cma	2010.448	Oliphant (Side-Blown Trumpet)	late 1800s–early 1900s	Africa, Central Africa, Democratic Republic of Congo (most likely), Cabinda, or Republic of the Congo, probably Yombe-style maker	Ivory	Overall: 32 x 4 x 6 cm (12 5/8 x 1 9/16 x 2 3/8 in.)	0	https://openaccess-cdn.clevelandart.org/2010.448/2010.448_web.jpg	https://clevelandart.org/art/2010.448	CC0/PD
winds	met	2009.125a–e	Bass Recorder	ca. 1700	German	Wood (fruit wood), brass, ivory		0	https://images.metmuseum.org/CRDImages/mi/web-large/midp2009.125.jpg	https://www.metmuseum.org/art/collection/search/506053	CC0/PD
winds	met	2012.568a–c	Serpent	ca. 1820	French	Wood, leather, paint, brass		0	https://images.metmuseum.org/CRDImages/mi/web-large/DP331223.jpg	https://www.metmuseum.org/art/collection/search/506816	CC0/PD
percussion	met	14.25.1618	Side Drum	1694–1733	German	Copper alloy, wood, various materials		1	https://images.metmuseum.org/CRDImages/mi/web-large/DP109493.jpg	https://www.metmuseum.org/art/collection/search/503818	CC0/PD
percussion	cma	1918.349	Tsuzumi Drum	1800s	Japan, Edo period (1615–1868) to Meiji period (1868–1912)	Wood with lacquer and sprinkled gold powder (maki-e), hide, iron, and cord	Diameter: 20.4 cm (8 1/16 in.); Overall: 25.4 cm (10 in.)	0	https://openaccess-cdn.clevelandart.org/1918.349/1918.349_web.jpg	https://clevelandart.org/art/1918.349	CC0/PD
percussion	cma	2022.37	Painted Drum	500–1000	Central Andes, Middle Horizon, North Coast?	Animal hide, gesso, wooden slats, pigment	Overall: 27 x 28 x 12 cm (10 5/8 x 11 x 4 3/4 in.)	0	https://openaccess-cdn.clevelandart.org/2022.37/2022.37_web.jpg	https://clevelandart.org/art/2022.37	CC0/PD
percussion	cma	1929.343	Drum (ngoma)	by 1928	Africa, Eastern Africa, unknown maker	Wood, rawhide, and plant fiber	Diameter: 31.2 cm (12 5/16 in.); Overall: 40 cm (15 3/4 in.)	0	https://openaccess-cdn.clevelandart.org/1929.343/1929.343_web.jpg	https://clevelandart.org/art/1929.343	CC0/PD
percussion	met	2024.607.6	Tambourine	19th century	American	Various woods, metal hardware, calfskin head		0	https://images.metmuseum.org/CRDImages/mi/web-large/DP-38696-001.jpg	https://www.metmuseum.org/art/collection/search/919103	CC0/PD
percussion	met	2010.172.1	Drum	300–200 BCE	Paracas	Ceramic, polychrome		0	https://images.metmuseum.org/CRDImages/mi/web-large/DP237015.jpg	https://www.metmuseum.org/art/collection/search/506721	CC0/PD
percussion	met	89.4.1743	Ngoma (drum)	19th century	Vili or Yombe people	Wood, fiber, glass		0	https://images.metmuseum.org/CRDImages/mi/web-large/DP321282.jpg	https://www.metmuseum.org/art/collection/search/502290	CC0/PD
